	doc_id	OID	GID	oriSent	genSent	repToken	perplexity	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isTrueBug	isCorefKeep	oriDepth	newDepth	depthConsistent
940	pt/nt/40/nt_4019	262	0	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you'll judge the twelve tribes of Israel.	 wi -> '	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
941	pt/nt/40/nt_4019	262	1	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Italy.	sre -> ty	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
942	pt/nt/40/nt_4019	262	2	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of India.	srel -> ndi	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
943	pt/nt/40/nt_4019	262	3	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Argentina.	Isel -> Agentin	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
944	pt/nt/40/nt_4019	262	4	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Nigeria.	Isel -> Nigei	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
945	pt/nt/40/nt_4019	262	5	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Canada.	Isrel -> Cnada	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
946	pt/nt/40/nt_4019	262	6	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Philippines.	Irael -> Philippine	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
947	pt/nt/40/nt_4019	262	7	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Vietnam.	Isrel -> Vietnm	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
948	pt/nt/40/nt_4019	262	8	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Angola.	Isrel -> Angol	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
949	pt/nt/40/nt_4019	262	9	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel	. -> 	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
950	pt/nt/40/nt_4019	262	10	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Afghanistan.	Irel -> Afghanitn	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
951	pt/nt/40/nt_4019	262	11	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and youw ill judge the twelve tribes of Israel.	w -> w	-1	False	False	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]]]	[['I', 'me']]	True	False	set()	set()	True
952	pt/nt/40/nt_4019	262	12	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Israel.	And I can promise that you who followed me will sit on twelve thrones, and you will judge the twelve tribes of Sudan.	Isrel -> Sudn	-1	False	True	[[[1, 1], [8, 8]], [[16, 16], [5, 8]]]	[['I', 'me'], ['you', 'you who followed me']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	[[[1, 1], [8, 8]], [[16, 16], [5, 5]]]	[['I', 'me'], ['you', 'you']]	True	False	set()	set()	True
953	tc/ch/00/ch_0029	263	0	She said she was going to call you.	She said she was going to call you	. -> 	-1	True	True	[[[2, 2], [0, 0]]]	[['she', 'She']]	[[[0, 0], [2, 2]]]	[['She', 'she']]	[[[0, 0], [2, 2]]]	[['She', 'she']]	False	True	set()	set()	True
954	tc/ch/00/ch_0029	263	1	She said she was going to call you.	She said hse was going to call you.	h -> h	-1	True	False	[[[2, 2], [0, 0]]]	[['she', 'She']]	[[[0, 0], [2, 2]]]	[['She', 'she']]	[]	[]	False	False	set()	set()	True
955	pt/nt/42/nt_4209	264	0	While the boy was coming, the demon threw the boy to the ground.	While the boy was coming, the demon threw the boy to the ground	. -> 	-1	True	True	[[[9, 10], [1, 2]]]	[['the boy', 'the boy']]	[[[1, 2], [9, 10]]]	[['the boy', 'the boy']]	[[[1, 2], [9, 10]]]	[['the boy', 'the boy']]	False	True	set()	set()	True
956	pt/nt/42/nt_4209	264	1	While the boy was coming, the demon threw the boy to the ground.	While the boy was coming, the demon threw the oby to the ground.	o -> o	-1	True	False	[[[9, 10], [1, 2]]]	[['the boy', 'the boy']]	[[[1, 2], [9, 10]]]	[['the boy', 'the boy']]	[]	[]	False	False	set()	set()	True
957	bn/cnn/02/cnn_0289	265	0	American warns it will seek more layoffs if it does file for Chapter 11.	American warns it will seek more layoffs if it does file for Chapter 11	. -> 	-1	False	True	[[[2, 2], [0, 0], [8, 8]]]	[['it', 'American', 'it']]	[[[2, 2], [8, 8]]]	[['it', 'it']]	[[[2, 2], [8, 8]]]	[['it', 'it']]	True	True	set()	set()	True
958	bn/cnn/02/cnn_0289	265	1	American warns it will seek more layoffs if it does file for Chapter 11.	American warns it will seek more layoffs if it does file ofr Chapter 11.	o -> o	-1	False	True	[[[2, 2], [0, 0], [8, 8]]]	[['it', 'American', 'it']]	[[[2, 2], [8, 8]]]	[['it', 'it']]	[[[2, 2], [8, 8]]]	[['it', 'it']]	True	True	set()	set()	True
959	bn/cnn/02/cnn_0289	265	2	American warns it will seek more layoffs if it does file for Chapter 11.	American warns it'll seek more layoffs if it does file for Chapter 11.	 wi -> '	-1	False	True	[[[2, 2], [0, 0], [8, 8]]]	[['it', 'American', 'it']]	[[[2, 2], [8, 8]]]	[['it', 'it']]	[[[2, 2], [8, 8]]]	[['it', 'it']]	True	True	set()	set()	True
960	tc/ch/00/ch_0039	266	0	and I think they would then feel guilty for not inviting me.	and I think they would then feel guilty for not inviting me	. -> 	-1	True	True	[[[11, 11], [1, 1]]]	[['me', 'I']]	[[[1, 1], [11, 11]]]	[['I', 'me']]	[[[1, 1], [11, 11]]]	[['I', 'me']]	False	True	set()	set()	True
961	tc/ch/00/ch_0039	266	1	and I think they would then feel guilty for not inviting me.	and I think they'd then feel guilty for not inviting me.	 woul -> '	-1	True	True	[[[11, 11], [1, 1]]]	[['me', 'I']]	[[[1, 1], [11, 11]]]	[['I', 'me']]	[[[1, 1], [11, 11]]]	[['I', 'me']]	False	True	set()	set()	True
962	tc/ch/00/ch_0039	266	2	and I think they would then feel guilty for not inviting me.	and I think they would then feel gulity for not inviting me.	l -> l	-1	True	True	[[[11, 11], [1, 1]]]	[['me', 'I']]	[[[1, 1], [11, 11]]]	[['I', 'me']]	[[[1, 1], [11, 11]]]	[['I', 'me']]	False	True	set()	set()	True
963	bc/cnn/00/cnn_0008	267	0	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Los Angeles and the whole journalistic community was talking about it /.	Wahiton -> Lo Aeles	-1	False	False	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[12, 17], [33, 33]]]	[['the Valerie Plame Bob Novak column', 'it']]	True	True	set()	set()	True
964	bc/cnn/00/cnn_0008	267	1	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Orlando and the whole journalistic community was talking about it /.	Wshigtn -> Orld	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Orlando and the whole journalistic community']]	True	True	set()	set()	True
965	bc/cnn/00/cnn_0008	267	2	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Boston and the whole journalistic community was talking about it /.	Wahing -> Bo	-1	False	False	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [12, 17]]]	[['it', 'the Valerie Plame Bob Novak column']]	True	True	set()	set()	True
966	bc/cnn/00/cnn_0008	267	3	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Tucson and the whole journalistic community was talking about it /.	Wahingt -> Tuc	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Tucson and the whole journalistic community']]	True	True	set()	set()	True
967	bc/cnn/00/cnn_0008	267	4	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Baton Rouge and the whole journalistic community was talking about it /.	Wshing -> B Rouge	-1	False	False	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[33, 33], [21, 29]]]	[['it', 'the whole Baton Rouge and the whole journalistic community']]	True	True	set()	set()	True
968	bc/cnn/00/cnn_0008	267	5	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few wekes old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it /.	k -> k	-1	False	False	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [12, 17]]]	[['it', 'the Valerie Plame Bob Novak column']]	True	True	set()	set()	True
969	bc/cnn/00/cnn_0008	267	6	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	 / -> 	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	True	True	set()	set()	True
970	bc/cnn/00/cnn_0008	267	7	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Anaheim and the whole journalistic community was talking about it /.	Wsngton -> Anem	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Anaheim and the whole journalistic community']]	True	True	set()	set()	True
971	bc/cnn/00/cnn_0008	267	8	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Glendale and the whole journalistic community was talking about it /.	Wshington -> Glendle	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Glendale and the whole journalistic community']]	True	True	set()	set()	True
972	bc/cnn/00/cnn_0008	267	9	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it	 /. -> 	-1	False	False	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [12, 17]]]	[['it', 'the Valerie Plame Bob Novak column']]	True	True	set()	set()	True
973	bc/cnn/00/cnn_0008	267	10	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole El Paso and the whole journalistic community was talking about it /.	Whingtn -> El P	-1	False	False	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[12, 17], [33, 33]]]	[['the Valerie Plame Bob Novak column', 'it']]	True	True	set()	set()	True
974	bc/cnn/00/cnn_0008	267	11	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Norfolk and the whole journalistic community was talking about it /.	Washingtn -> Nrfolk	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Norfolk and the whole journalistic community']]	True	True	set()	set()	True
975	bc/cnn/00/cnn_0008	267	12	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Washington and the whole journalistic community was talking about it.	After all these notes were just a few weeks old when um the Valerie Plame Bob Novak column appeared and when the whole Seattle and the whole journalistic community was talking about it /.	Wshingon -> Setle	-1	False	True	[[[12, 17], [32, 32]]]	[['the Valerie Plame Bob Novak column', 'it']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Washington and the whole journalistic community']]	[[[32, 32], [21, 28]]]	[['it', 'the whole Seattle and the whole journalistic community']]	True	True	set()	set()	True
976	nw/wsj/23/wsj_2361	268	0	If this seems like pretty weak stuff around which to raise the protectionist barriers, it may be because these shows need all the protection they can get.	If this semes like pretty weak stuff around which to raise the protectionist barriers, it may be because these shows need all the protection they can get.	m -> m	-1	False	True	[[[25, 25], [19, 20]]]	[['they', 'these shows']]	[[[15, 15], [1, 1]], [[19, 20], [25, 25]]]	[['it', 'this'], ['these shows', 'they']]	[[[15, 15], [1, 1]], [[19, 20], [25, 25]]]	[['it', 'this'], ['these shows', 'they']]	True	True	set()	set()	True
977	nw/wsj/23/wsj_2361	268	1	If this seems like pretty weak stuff around which to raise the protectionist barriers, it may be because these shows need all the protection they can get.	If this seems like pretty weak stuff around which to raise the protectionist barriers, it may be because these shows need all the protection they can get	. -> 	-1	False	True	[[[25, 25], [19, 20]]]	[['they', 'these shows']]	[[[15, 15], [1, 1]], [[19, 20], [25, 25]]]	[['it', 'this'], ['these shows', 'they']]	[[[15, 15], [1, 1]], [[19, 20], [25, 25]]]	[['it', 'this'], ['these shows', 'they']]	True	True	set()	set()	True
978	nw/wsj/23/wsj_2377	269	0	He sandwiched his praise of constitutional meat between large loaves of bilious commentary.	He sandwiched his praise of constiuttional meat between large loaves of bilious commentary.	u -> u	-1	True	True	[[[0, 0], [2, 2]]]	[['He', 'his']]	[[[0, 0], [2, 2]]]	[['He', 'his']]	[[[0, 0], [2, 2]]]	[['He', 'his']]	False	True	set()	set()	True
979	nw/wsj/23/wsj_2377	269	1	He sandwiched his praise of constitutional meat between large loaves of bilious commentary.	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	. -> 	-1	True	True	[[[0, 0], [2, 2]]]	[['He', 'his']]	[[[0, 0], [2, 2]]]	[['He', 'his']]	[[[0, 0], [2, 2]]]	[['He', 'his']]	False	True	set()	set()	True
980	tc/ch/00/ch_0039	270	0	Let me look for my phonebook.	Let me look for my phoenbook.	e -> e	-1	True	True	[[[4, 4], [1, 1]]]	[['my', 'me']]	[[[1, 1], [4, 4]]]	[['me', 'my']]	[[[1, 1], [4, 4]]]	[['me', 'my']]	False	True	set()	set()	True
981	tc/ch/00/ch_0039	270	1	Let me look for my phonebook.	Let me look for my phonebook	. -> 	-1	True	True	[[[4, 4], [1, 1]]]	[['my', 'me']]	[[[1, 1], [4, 4]]]	[['me', 'my']]	[[[1, 1], [4, 4]]]	[['me', 'my']]	False	True	set()	set()	True
982	tc/ch/00/ch_0039	271	0	But if you wanted any other kind of drink you had to pay for it.	But if you wanted any otehr kind of drink you had to pay for it.	e -> e	-1	False	True	[[[4, 8], [14, 14]]]	[['any other kind of drink', 'it']]	[[[2, 2], [9, 9]], [[14, 14], [4, 8]]]	[['you', 'you'], ['it', 'any other kind of drink']]	[[[2, 2], [9, 9]], [[14, 14], [4, 8]]]	[['you', 'you'], ['it', 'any otehr kind of drink']]	True	False	set()	set()	True
983	tc/ch/00/ch_0039	271	1	But if you wanted any other kind of drink you had to pay for it.	But if you wanted any other kind of drink you had to pay for it	. -> 	-1	False	True	[[[4, 8], [14, 14]]]	[['any other kind of drink', 'it']]	[[[2, 2], [9, 9]], [[14, 14], [4, 8]]]	[['you', 'you'], ['it', 'any other kind of drink']]	[[[2, 2], [9, 9]], [[14, 14], [4, 8]]]	[['you', 'you'], ['it', 'any other kind of drink']]	True	True	set()	set()	True
984	bc/cnn/00/cnn_0008	272	0	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Amanda Murphy and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	Juyille -> Amanauphy	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
985	bc/cnn/00/cnn_0008	272	1	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Elizabeth Roberts and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	JudyMill -> ElizabethRobts	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
986	bc/cnn/00/cnn_0008	272	2	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Emily Cooper and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	JudMill -> EmilCoop	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
987	bc/cnn/00/cnn_0008	272	3	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Melissa Perez and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	JudyMill -> MelissaPez	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
988	bc/cnn/00/cnn_0008	272	4	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Jennifer White and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	udy Mll -> ennf White	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
989	bc/cnn/00/cnn_0008	272	5	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation	 /. -> 	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	True	set()	set()	True
990	bc/cnn/00/cnn_0008	272	6	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Ashley Mitchell and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	Juder -> Ashletche	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
991	bc/cnn/00/cnn_0008	272	7	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Judy Miller nad the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	n -> n	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
992	bc/cnn/00/cnn_0008	272	8	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Nicole Sanchez and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	Judy Mlr -> Nco Sanchez	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
993	bc/cnn/00/cnn_0008	272	9	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Sarah Walker and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	JudyMil -> SarahWak	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
994	bc/cnn/00/cnn_0008	272	10	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	 / -> 	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	True	set()	set()	True
995	bc/cnn/00/cnn_0008	272	11	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Jessica Diaz and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	udyMller -> essicaDaz	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
996	bc/cnn/00/cnn_0008	272	12	but first Judy Miller and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation.	but first Stephanie Thompson and the New York Times finally go public on the front page this morning with their nearly six thousand word account of the CIA leak investigation /.	JudyMiller -> StephanieThompson	-1	False	True	[[[19, 19], [2, 8]]]	[['their', 'Judy Miller and the New York Times']]	[]	[]	[]	[]	True	False	set()	set()	True
997	pt/nt/58/nt_5809	273	0	But he came to offer himself only once.	But he came to offer himself only once	. -> 	-1	True	True	[[[1, 1], [5, 5]]]	[['he', 'himself']]	[[[1, 1], [5, 5]]]	[['he', 'himself']]	[[[1, 1], [5, 5]]]	[['he', 'himself']]	False	True	set()	set()	True
998	pt/nt/58/nt_5809	273	1	But he came to offer himself only once.	But he came to offer himself only ocne.	c -> c	-1	True	True	[[[1, 1], [5, 5]]]	[['he', 'himself']]	[[[1, 1], [5, 5]]]	[['he', 'himself']]	[[[1, 1], [5, 5]]]	[['he', 'himself']]	False	True	set()	set()	True
