doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isCorefKeep
pt/nt/40/nt_4009	69	14	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was saying, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> saying	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
pt/nt/40/nt_4009	69	15	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was sleeping, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> sleeping	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
pt/nt/40/nt_4009	69	16	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was leaving, he knew a man named Matthew sitting at the place for collecting taxes.	saw -> knew	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
pt/nt/40/nt_4009	69	17	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was leaving, he said a man named Matthew sitting at the place for collecting taxes.	saw -> said	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
pt/nt/40/nt_4009	69	18	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was leaving, he heard a man named Matthew sitting at the place for collecting taxes.	saw -> heard	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
pt/nt/40/nt_4009	69	19	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was leaving, he found a man named Matthew sitting at the place for collecting taxes.	saw -> found	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
wb/c2e/00/c2e_0029	70	0	He added that he would only use it for one morning and would return it to me before noon.	He given that he would only use it for one morning and would return it to me before noon.	added -> given	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	1	He added that he would only use it for one morning and would return it to me before noon.	He meant that he would only use it for one morning and would return it to me before noon.	added -> meant	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	2	He added that he would only use it for one morning and would return it to me before noon.	He stated that he would only use it for one morning and would return it to me before noon.	added -> stated	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	3	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only hold it for one morning and would return it to me before noon.	use -> hold	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	4	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only keep it for one morning and would return it to me before noon.	use -> keep	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	5	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only see it for one morning and would return it to me before noon.	use -> see	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	6	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only search it for one morning and would return it to me before noon.	use -> search	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	7	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only study it for one morning and would return it to me before noon.	use -> study	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	8	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only take it for one morning and would return it to me before noon.	use -> take	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	9	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only carry it for one morning and would return it to me before noon.	use -> carry	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	10	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only wear it for one morning and would return it to me before noon.	use -> wear	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	11	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only consider it for one morning and would return it to me before noon.	use -> consider	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	12	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only collect it for one morning and would return it to me before noon.	use -> collect	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	13	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only examine it for one morning and would return it to me before noon.	use -> examine	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	14	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only find it for one morning and would return it to me before noon.	use -> find	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	15	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only remember it for one morning and would return it to me before noon.	use -> remember	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	16	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only get it for one morning and would return it to me before noon.	use -> get	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	17	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only watch it for one morning and would return it to me before noon.	use -> watch	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	18	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only check it for one morning and would return it to me before noon.	use -> check	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
wb/c2e/00/c2e_0029	70	19	He added that he would only use it for one morning and would return it to me before noon.	He added that he would only retrieve it for one morning and would return it to me before noon.	use -> retrieve	True	True	[[[3, 3], [0, 0]], [[14, 14], [7, 7]]]	[['he', 'He'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	[[[0, 0], [3, 3]], [[7, 7], [14, 14]]]	[['He', 'he'], ['it', 'it']]	True
bc/phoenix/00/phoenix_0003	71	0	It was very difficult for children to borrow the phone from their neighbors.	It was very important for children to borrow the phone from their neighbors.	difficult -> important	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	1	It was very difficult for children to borrow the phone from their neighbors.	It was very helpful for children to borrow the phone from their neighbors.	difficult -> helpful	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	2	It was very difficult for children to borrow the phone from their neighbors.	It was very easy for children to borrow the phone from their neighbors.	difficult -> easy	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	3	It was very difficult for children to borrow the phone from their neighbors.	It was very hard for children to borrow the phone from their neighbors.	difficult -> hard	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	4	It was very difficult for children to borrow the phone from their neighbors.	It was very good for children to borrow the phone from their neighbors.	difficult -> good	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	5	It was very difficult for children to borrow the phone from their neighbors.	It was very useful for children to borrow the phone from their neighbors.	difficult -> useful	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	6	It was very difficult for children to borrow the phone from their neighbors.	It was very dangerous for children to borrow the phone from their neighbors.	difficult -> dangerous	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	7	It was very difficult for children to borrow the phone from their neighbors.	It was very common for children to borrow the phone from their neighbors.	difficult -> common	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	8	It was very difficult for children to borrow the phone from their neighbors.	It was very beneficial for children to borrow the phone from their neighbors.	difficult -> beneficial	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	9	It was very difficult for children to borrow the phone from their neighbors.	It was very comfortable for children to borrow the phone from their neighbors.	difficult -> comfortable	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	10	It was very difficult for children to borrow the phone from their neighbors.	It was very effective for children to borrow the phone from their neighbors.	difficult -> effective	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	11	It was very difficult for children to borrow the phone from their neighbors.	It was very powerful for children to borrow the phone from their neighbors.	difficult -> powerful	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	12	It was very difficult for children to borrow the phone from their neighbors.	It was very much for children to borrow the phone from their neighbors.	difficult -> much	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	13	It was very difficult for children to borrow the phone from their neighbors.	It was very safe for children to borrow the phone from their neighbors.	difficult -> safe	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	14	It was very difficult for children to borrow the phone from their neighbors.	It was very popular for children to borrow the phone from their neighbors.	difficult -> popular	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	15	It was very difficult for children to borrow the phone from their neighbors.	It was very practical for children to borrow the phone from their neighbors.	difficult -> practical	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	16	It was very difficult for children to borrow the phone from their neighbors.	It was very attractive for children to borrow the phone from their neighbors.	difficult -> attractive	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	17	It was very difficult for children to borrow the phone from their neighbors.	It was very careful for children to borrow the phone from their neighbors.	difficult -> careful	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	18	It was very difficult for children to borrow the phone from their neighbors.	It was very specific for children to borrow the phone from their neighbors.	difficult -> specific	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	71	19	It was very difficult for children to borrow the phone from their neighbors.	It was very special for children to borrow the phone from their neighbors.	difficult -> special	True	True	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	[[[5, 5], [11, 11]]]	[['children', 'their']]	True
bc/phoenix/00/phoenix_0003	72	0	They also had to face such a reality, one that they could not resolve.	They even had to face such a reality, one that they could not resolve.	also -> even	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	1	They also had to face such a reality, one that they could not resolve.	They never had to face such a reality, one that they could not resolve.	also -> never	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	2	They also had to face such a reality, one that they could not resolve.	They also had to accept such a reality, one that they could not resolve.	face -> accept	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	3	They also had to face such a reality, one that they could not resolve.	They also had to fear such a reality, one that they could not resolve.	face -> fear	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	4	They also had to face such a reality, one that they could not resolve.	They also had to consider such a reality, one that they could not resolve.	face -> consider	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	5	They also had to face such a reality, one that they could not resolve.	They also had to see such a reality, one that they could not resolve.	face -> see	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	6	They also had to face such a reality, one that they could not resolve.	They also had to avoid such a reality, one that they could not resolve.	face -> avoid	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	7	They also had to face such a reality, one that they could not resolve.	They also had to acknowledge such a reality, one that they could not resolve.	face -> acknowledge	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	8	They also had to face such a reality, one that they could not resolve.	They also had to know such a reality, one that they could not resolve.	face -> know	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	9	They also had to face such a reality, one that they could not resolve.	They also had to understand such a reality, one that they could not resolve.	face -> understand	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	10	They also had to face such a reality, one that they could not resolve.	They also had to imagine such a reality, one that they could not resolve.	face -> imagine	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	11	They also had to face such a reality, one that they could not resolve.	They also had to tackle such a reality, one that they could not resolve.	face -> tackle	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	12	They also had to face such a reality, one that they could not resolve.	They also had to discuss such a reality, one that they could not resolve.	face -> discuss	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	13	They also had to face such a reality, one that they could not resolve.	They also had to survive such a reality, one that they could not resolve.	face -> survive	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	14	They also had to face such a reality, one that they could not resolve.	They also had to remember such a reality, one that they could not resolve.	face -> remember	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	15	They also had to face such a reality, one that they could not resolve.	They also had to address such a reality, one that they could not resolve.	face -> address	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	16	They also had to face such a reality, one that they could not resolve.	They also had to handle such a reality, one that they could not resolve.	face -> handle	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	17	They also had to face such a reality, one that they could not resolve.	They also had to find such a reality, one that they could not resolve.	face -> find	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	18	They also had to face such a reality, one that they could not resolve.	They also had to prevent such a reality, one that they could not resolve.	face -> prevent	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bc/phoenix/00/phoenix_0003	72	19	They also had to face such a reality, one that they could not resolve.	They also had to recognize such a reality, one that they could not resolve.	face -> recognize	True	True	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	[[[0, 0], [11, 11]]]	[['They', 'they']]	True
bn/cnn/03/cnn_0309	74	5	She and her daughter Jordan often shuffle through these pictures of him taken before he left.	She and her mother Jordan often shuffle through these pictures of him taken before he left.	daughter -> mother	False	False	[[[2, 2], [0, 0]], [[14, 14], [11, 11]]]	[['her', 'She'], ['he', 'him']]	[[[0, 0], [2, 2]], [[2, 4], [11, 11], [14, 14]]]	[['her', 'She and her daughter Jordan'], ['he', 'him']]	[[[0, 0], [2, 2]], [[4, 4], [11, 11], [14, 14]]]	[['She', 'her'], ['Jordan', 'him', 'he']]	True
bn/cnn/03/cnn_0309	74	10	She and her daughter Jordan often shuffle through these pictures of him taken before he left.	She and her dog Jordan often shuffle through these pictures of him taken before he left.	daughter -> dog	False	False	[[[2, 2], [0, 0]], [[14, 14], [11, 11]]]	[['her', 'She'], ['he', 'him']]	[[[0, 0], [2, 2]], [[2, 4], [11, 11], [14, 14]]]	[['her', 'She and her daughter Jordan'], ['he', 'him']]	[[[0, 0], [2, 2]], [[4, 4], [11, 11], [14, 14]]]	[['She', 'her'], ['Jordan', 'him', 'he']]	True
bn/cnn/03/cnn_0309	74	11	She and her daughter Jordan often shuffle through these pictures of him taken before he left.	She and her boyfriend Jordan often shuffle through these pictures of him taken before he left.	daughter -> boyfriend	False	False	[[[2, 2], [0, 0]], [[14, 14], [11, 11]]]	[['her', 'She'], ['he', 'him']]	[[[0, 0], [2, 2]], [[2, 4], [11, 11], [14, 14]]]	[['her', 'She and her daughter Jordan'], ['he', 'him']]	[[[0, 0], [2, 2]], [[4, 4], [11, 11], [14, 14]]]	[['She', 'her'], ['Jordan', 'him', 'he']]	True
bn/cnn/03/cnn_0309	74	13	She and her daughter Jordan often shuffle through these pictures of him taken before he left.	She and her wife Jordan often shuffle through these pictures of him taken before he left.	daughter -> wife	False	False	[[[2, 2], [0, 0]], [[14, 14], [11, 11]]]	[['her', 'She'], ['he', 'him']]	[[[0, 0], [2, 2]], [[2, 4], [11, 11], [14, 14]]]	[['her', 'She and her daughter Jordan'], ['he', 'him']]	[[[0, 0], [2, 2]], [[4, 4], [11, 11], [14, 14]]]	[['She', 'her'], ['Jordan', 'him', 'he']]	True
bn/cnn/03/cnn_0309	74	14	She and her daughter Jordan often shuffle through these pictures of him taken before he left.	She and her family Jordan often shuffle through these pictures of him taken before he left.	daughter -> family	False	False	[[[2, 2], [0, 0]], [[14, 14], [11, 11]]]	[['her', 'She'], ['he', 'him']]	[[[0, 0], [2, 2]], [[2, 4], [11, 11], [14, 14]]]	[['her', 'She and her daughter Jordan'], ['he', 'him']]	[[[0, 0], [2, 2]], [[4, 4], [11, 11], [14, 14]]]	[['She', 'her'], ['Jordan', 'him', 'he']]	True
bn/cnn/03/cnn_0309	74	15	She and her daughter Jordan often shuffle through these pictures of him taken before he left.	She and her cat Jordan often shuffle through these pictures of him taken before he left.	daughter -> cat	False	False	[[[2, 2], [0, 0]], [[14, 14], [11, 11]]]	[['her', 'She'], ['he', 'him']]	[[[0, 0], [2, 2]], [[2, 4], [11, 11], [14, 14]]]	[['her', 'She and her daughter Jordan'], ['he', 'him']]	[[[0, 0], [2, 2]], [[4, 4], [11, 11], [14, 14]]]	[['She', 'her'], ['Jordan', 'him', 'he']]	True
